crate_name,advisory_id,description,published_date,cvss_score,label
matrix-sdk-crypto,GHSA-9ggc-845v-gcgv,,2024-05-13T16:04:37Z,,1
vodozemac,GHSA-c3hm-hxwf-g5c6,,2024-05-03T19:34:07Z,,1
tor-circmgr,GHSA-c96h-cxx6-rmg9,,2024-05-18T00:30:42Z,,1
arti,GHSA-c96h-cxx6-rmg9,,2024-05-18T00:30:42Z,,1
spin-sdk,GHSA-f3h7-gpjj-wcvh,,2024-05-08T17:50:49Z,,1
apollo-router,GHSA-q9p4-hw9m-fj2v,,2024-05-02T08:20:00Z,,1
static-web-server,GHSA-rwfq-v4hq-h7fg,,2024-05-01T16:39:24Z,,1
nano-id,GHSA-2hfw-w739-p7x5,,2024-06-04T17:49:18Z,,1
ntpd,GHSA-2xpx-vcmq-5f72,,2024-06-28T21:05:52Z,,1
s2n-tls,GHSA-52xf-5p2m-9wrv,,2024-06-06T14:26:18Z,,1
wasmer,GHSA-55f3-3qvg-8pv5,,2024-06-07T19:40:00Z,,1
rhai,GHSA-67fv-9r7g-432h,,2024-06-13T18:31:59Z,,1
sequoia-openpgp,GHSA-9344-p847-qm5c,,2024-06-26T19:10:15Z,,1
nano-id,GHSA-9hc7-6w9r-wj94,,2024-06-04T18:40:34Z,,1
curve25519-dalek,GHSA-x4gp-pqpj-f43q,,2024-06-18T21:56:24Z,,1
qdrant,GHSA-xcr2-h8hv-6227,,2024-06-02T22:30:10Z,,1
matrix-sdk-crypto,GHSA-4qg4-cvh2-crgg,,2024-07-18T15:28:07Z,,1
risc0-zkvm,GHSA-5xgj-pmjj-gw49,,2024-07-15T18:32:22Z,,1
xmp_toolkit,GHSA-66fw-43h8-f8p3,,2024-07-26T21:14:54Z,,1
zerovec-derive,GHSA-74r5-g7vc-j2v2,,2024-07-08T18:39:18Z,,1
zerovec-derive,GHSA-74r5-g7vc-j2v2,,2024-07-08T18:39:18Z,,1
object_store,GHSA-c2hf-vcmr-qjrf,,2024-07-23T18:31:07Z,,1
gix-attributes,GHSA-cx7h-h87r-jpgr,,2024-07-25T16:38:42Z,,1
surrealdb,GHSA-gh9f-6xm2-c4j2,,2024-07-11T13:19:19Z,,1
surrealdb,GHSA-gh9f-6xm2-c4j2,,2024-07-11T13:19:19Z,,1
surrealdb-core,GHSA-gh9f-6xm2-c4j2,,2024-07-11T13:19:19Z,,1
vodozemac,GHSA-j8cm-g7r6-hfpq,,2024-07-17T18:30:55Z,,1
gix-path,GHSA-mgvv-9p9g-3jv4,,2024-07-18T15:26:04Z,,1
phonenumber,GHSA-mjw4-jj88-v687,,2024-07-09T14:13:48Z,,1
biscuit-auth,GHSA-p9w4-585h-g3c7,,2024-07-31T21:15:41Z,,1
openssl,GHSA-q445-7m23-qrmw,,2024-07-22T17:34:53Z,,1
starship,GHSA-vx24-x4mv-vwr5,,2024-07-26T21:24:18Z,,1
zerovec,GHSA-xrv3-jmcp-374j,,2024-07-08T18:36:40Z,,1
zerovec,GHSA-xrv3-jmcp-374j,,2024-07-08T18:36:40Z,,1
cosmwasm-vm,GHSA-75qh-gg76-p2w4,,2024-08-27T19:55:40Z,,1
cosmwasm-vm,GHSA-75qh-gg76-p2w4,,2024-08-27T19:55:40Z,,1
cosmwasm-vm,GHSA-75qh-gg76-p2w4,,2024-08-27T19:55:40Z,,1
cosmwasm-vm,GHSA-75qh-gg76-p2w4,,2024-08-27T19:55:40Z,,1
alloy-json-abi,GHSA-8327-84cj-8xjm,,2024-08-15T22:10:06Z,,1
s2n-tls,GHSA-857q-xmph-p2v5,,2024-08-09T20:41:38Z,,1
gitoxide-core,GHSA-88g2-r9rw-g55h,,2024-08-22T16:41:28Z,,1
gitoxide,GHSA-88g2-r9rw-g55h,,2024-08-22T16:41:28Z,,1
boa_engine,GHSA-f67q-wr6w-23jq,,2024-08-14T20:49:51Z,,1
apollo-router,GHSA-fmj9-77q8-g6c4,,2024-08-27T18:14:12Z,,1
cosmwasm-vm,GHSA-rg2q-2jh9-447q,,2024-08-08T16:30:50Z,,1
cosmwasm-vm,GHSA-rg2q-2jh9-447q,,2024-08-08T16:30:50Z,,1
cosmwasm-vm,GHSA-rg2q-2jh9-447q,,2024-08-08T16:30:50Z,,1
miniscript,GHSA-rv9v-r4vm-gj8x,,2024-08-19T03:30:48Z,,1
miniscript,GHSA-rv9v-r4vm-gj8x,,2024-08-19T03:30:48Z,,1
miniscript,GHSA-rv9v-r4vm-gj8x,,2024-08-19T03:30:48Z,,1
miniscript,GHSA-rv9v-r4vm-gj8x,,2024-08-19T03:30:48Z,,1
russh,GHSA-vgvv-x7xg-6cqg,,2024-08-14T21:18:20Z,,1
diesel,GHSA-wq9x-qwcq-mmgf,,2024-08-23T18:51:20Z,,1
apollo-router,GHSA-x6xq-whh3-gg32,,2024-08-27T18:14:29Z,,1
sqlx,GHSA-xmrp-424f-vfpx,,2024-08-19T16:02:04Z,,1
lexical-core,GHSA-2326-pfpj-vx3h,,2024-09-16T17:19:01Z,,1
ouch,GHSA-2wq5-g96f-mv3v,,2024-09-23T20:47:27Z,,1
surrealdb,GHSA-64f8-pjgr-9wmr,,2024-09-11T19:20:07Z,,1
surrealdb-core,GHSA-64f8-pjgr-9wmr,,2024-09-11T19:20:07Z,,1
surrealdb,GHSA-64f8-pjgr-9wmr,,2024-09-11T19:20:07Z,,1
aardvark-dns,GHSA-g5jh-57wm-p79m,,2024-09-04T15:30:36Z,,1
pagefind,GHSA-gprj-6m2f-j9hx,,2024-09-03T19:33:36Z,,1
gix-path,GHSA-m8rp-vv92-46c7,,2024-09-06T19:55:24Z,,1
olm-sys,GHSA-p2q9-36vw-c468,,2024-09-03T21:11:21Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
ic_cdk,GHSA-rwq6-crjg-9cpw,,2024-09-05T16:44:27Z,,1
gix-path,GHSA-v26r-4c9c-h3j6,,2024-09-03T20:21:14Z,,1
quinn-proto,GHSA-vr26-jcq5-fjj8,,2024-09-03T20:49:26Z,,1
sqlite-vec,GHSA-vrcx-gx3g-j3h8,,2024-09-25T18:31:21Z,,1
tonic,GHSA-4jwc-w2hc-78qv,,2024-10-01T22:27:58Z,,1
async-graphql,GHSA-5gc2-7c65-8fq8,,2024-10-03T18:27:11Z,,1
pyo3,GHSA-6jgw-rgmm-7cv6,,2024-10-15T15:30:56Z,,1
wasmtime,GHSA-7qmx-3fpx-r45m,,2024-10-09T19:14:35Z,,1
wasmtime,GHSA-7qmx-3fpx-r45m,,2024-10-09T19:14:35Z,,1
wasmtime,GHSA-7qmx-3fpx-r45m,,2024-10-09T19:14:35Z,,1
wasmtime,GHSA-7qmx-3fpx-r45m,,2024-10-09T19:14:35Z,,1
wasmtime,GHSA-7qmx-3fpx-r45m,,2024-10-09T19:14:35Z,,1
surrealdb,GHSA-9722-9j67-vjcr,,2024-10-08T22:21:09Z,,1
surrealdb-core,GHSA-9722-9j67-vjcr,,2024-10-08T22:21:09Z,,1
sp1-recursion-gnark-ffi,GHSA-f77q-r5qm-w4m8,,2024-10-29T15:37:50Z,,1
pyo3,GHSA-f8x4-f32r-w556,,2024-10-15T14:08:25Z,,1
dbn,GHSA-pfr9-2p92-qrhq,,2024-10-09T14:34:24Z,,1
wasmtime,GHSA-q8hx-mm92-4wvg,,2024-10-09T19:14:03Z,,1
wasmtime,GHSA-q8hx-mm92-4wvg,,2024-10-09T19:14:03Z,,1
wasmtime,GHSA-q8hx-mm92-4wvg,,2024-10-09T19:14:03Z,,1
wasmtime,GHSA-q8hx-mm92-4wvg,,2024-10-09T19:14:03Z,,1
wasmtime,GHSA-q8hx-mm92-4wvg,,2024-10-09T19:14:03Z,,1
surrealdb,GHSA-qjrv-v6qp-x99x,,2024-10-08T22:20:02Z,,1
surrealdb-core,GHSA-qjrv-v6qp-x99x,,2024-10-08T22:20:02Z,,1
cocoon,GHSA-r2jw-c95q-rj29,,2024-10-02T06:30:26Z,,1
cggmp21-keygen,GHSA-7jjx-3qw9-j6h6,,2024-11-12T20:53:00Z,,1
loona-hpack,GHSA-7vm6-qwh5-9x44,,2024-11-04T23:22:33Z,,1
jj-lib,GHSA-88h5-6w7m-5w56,,2024-11-07T16:18:44Z,,1
sp1-recursion-circuit,GHSA-8m24-3cfx-9fjw,,2024-11-08T16:44:15Z,,1
wasmtime,GHSA-c2f5-jxjv-2hh8,,2024-11-05T22:18:49Z,,1
wasmtime,GHSA-c2f5-jxjv-2hh8,,2024-11-05T22:18:49Z,,1
wasmtime,GHSA-c2f5-jxjv-2hh8,,2024-11-05T22:18:49Z,,1
wasm3,GHSA-fmq6-4w57-2w3v,,2024-11-09T00:30:42Z,,1
paillier-zk,GHSA-fpr5-jp2j-4q2f,,2024-11-12T21:20:26Z,,1
mimalloc,GHSA-g23h-7vf9-xc25,,2024-11-12T21:21:36Z,,1
surrealdb,GHSA-h4f5-h82v-5w4r,,2024-11-22T20:11:38Z,,1
surrealdb-core,GHSA-h4f5-h82v-5w4r,,2024-11-22T20:11:38Z,,1
cap-std,GHSA-hxf5-99xg-86hw,,2024-11-05T22:19:59Z,,1
cap-async-std,GHSA-hxf5-99xg-86hw,,2024-11-05T22:19:59Z,,1
cap-primitives,GHSA-hxf5-99xg-86hw,,2024-11-05T22:19:59Z,,1
zlib-rs,GHSA-j3px-q95c-9683,,2024-11-14T18:09:33Z,,1
libz-rs-sys,GHSA-j3px-q95c-9683,,2024-11-14T18:09:33Z,,1
libz-rs-sys-cdylib,GHSA-j3px-q95c-9683,,2024-11-14T18:09:33Z,,1
surrealdb,GHSA-jc55-246c-r88f,,2024-11-22T20:11:44Z,,1
surrealdb-core,GHSA-jc55-246c-r88f,,2024-11-22T20:11:44Z,,1
sharks,GHSA-jp37-5qhw-mffw,,2024-11-18T20:03:25Z,,1
surrealdb,GHSA-m52v-24p8-654f,,2024-11-22T20:11:48Z,,1
surrealdb-core,GHSA-m52v-24p8-654f,,2024-11-22T20:11:48Z,,1
simd-json-derive,GHSA-pqpw-89w5-82v5,,2024-11-12T20:53:54Z,,1
rustls,GHSA-qg5g-gv98-5ffh,,2024-11-25T16:57:34Z,,1
deno_doc,GHSA-qqwr-j9mm-fhw6,,2024-11-25T19:34:24Z,,1
cggmp21,GHSA-rm66-9gh4-4gp8,,2024-11-12T20:54:58Z,,1
s2n-tls,GHSA-rp9h-rf7g-hwgr,,2024-11-14T15:45:55Z,,1
fast-float,GHSA-x8jh-xj3x-gx3c,,2024-11-12T20:48:39Z,,1
surrealdb,GHSA-27vq-hv74-7cqp,,2024-12-16T17:38:53Z,,1
surrealdb-core,GHSA-27vq-hv74-7cqp,,2024-12-16T17:38:53Z,,1
hd-wallet,GHSA-2ff4-xfpr-m32r,,2024-12-18T15:51:24Z,,1
slip-10,GHSA-2ff4-xfpr-m32r,,2024-12-18T15:51:24Z,,1
cosmwasm-vm,GHSA-2q97-m5rc-p3gp,,2024-12-10T16:55:39Z,,1
cosmwasm-vm,GHSA-2q97-m5rc-p3gp,,2024-12-10T16:55:39Z,,1
cosmwasm-vm,GHSA-2q97-m5rc-p3gp,,2024-12-10T16:55:39Z,,1
anstream,GHSA-2rxc-gjrp-vjhx,,2024-12-04T18:31:31Z,,1
kvm-ioctls,GHSA-3qx8-rv27-j6gp,,2024-12-23T19:26:37Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
age,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
rage,GHSA-4fg7-vxc8-qx5w,,2024-12-18T18:21:55Z,,1
pgp,GHSA-4grw-m28r-q285,,2024-12-05T17:31:35Z,,1
js-sandbox,GHSA-4mw5-2636-4535,,2024-12-04T18:36:38Z,,1
pqcrypto-hqc,GHSA-753p-wrj5-g8fj,,2024-12-11T21:47:37Z,,1
pgp,GHSA-9rmp-2568-59rv,,2024-12-05T17:30:52Z,,1
libafl,GHSA-f7qj-v3vp-4856,,2024-12-23T19:28:19Z,,1
linkme,GHSA-f95p-4cv5-8w8x,,2024-12-04T18:26:13Z,,1
rustyscript,GHSA-fwfx-rrv8-crpf,,2024-12-04T18:37:39Z,,1
magic-crypt,GHSA-gmx7-gr5q-85w5,,2024-12-30T16:53:24Z,,1
xous,GHSA-gv7f-5qqh-vxfx,,2024-12-30T16:52:46Z,,1
pprof,GHSA-gw5w-5j7f-jmjj,,2024-12-05T19:05:57Z,,1
spl-token-swap,GHSA-h6xm-c6r4-vmwf,,2024-12-23T19:29:44Z,,1
idna,GHSA-h97m-ww89-6jmq,,2024-12-09T20:41:10Z,,1
quincy,GHSA-hqmp-g7ph-x543,,2024-12-27T18:12:47Z,,1
cosmwasm-vm,GHSA-vmqh-5232-v43r,,2024-12-10T16:55:37Z,,1
cosmwasm-vm,GHSA-vmqh-5232-v43r,,2024-12-10T16:55:37Z,,1
cosmwasm-vm,GHSA-vmqh-5232-v43r,,2024-12-10T16:55:37Z,,1
pyo3,GHSA-vxcf-c7mx-pg53,,2024-12-05T19:06:20Z,,1
glib,GHSA-wrw7-89jp-8q8g,,2024-12-23T20:19:24Z,,1
hashbrown,GHSA-wwq9-3cpr-mm53,,2024-12-04T18:29:15Z,,1
ruzstd,GHSA-x3f4-45xf-rjm7,,2024-12-02T21:34:27Z,,1
fast-float,GHSA-8655-xgh5-5vvq,,2025-01-29T22:21:17Z,,1
sp1-stark,GHSA-c873-wfhp-wx5m,,2025-01-15T21:25:54Z,,1
deno_fetch,GHSA-f27p-cmv8-xhm6,,2025-01-06T22:27:09Z,,1
deno,GHSA-f27p-cmv8-xhm6,,2025-01-06T22:27:09Z,,1
deno,GHSA-f27p-cmv8-xhm6,,2025-01-06T22:27:09Z,,1
gix-worktree-state,GHSA-fqmf-w4xh-33rh,,2025-01-21T21:13:06Z,,1
vaultwarden,GHSA-g5x8-v2ch-gj2g,,2025-01-09T21:31:32Z,,1
plonky2,GHSA-hj49-h7fq-px5h,,2025-01-30T19:28:51Z,,1
fast-float2,GHSA-jqcp-xc3v-f446,,2025-01-29T22:19:01Z,,1
matrix-sdk-crypto,GHSA-r5vf-wf4h-82gg,,2025-01-07T15:25:52Z,,1
vaultwarden,GHSA-vprm-27pv-jp3w,,2025-01-09T21:31:32Z,,1
ismp-grandpa,GHSA-wwx5-gpgr-vxr7,,2025-01-28T17:29:17Z,,1
grandpa-verifier-primitives,GHSA-wwx5-gpgr-vxr7,,2025-01-28T17:29:17Z,,1
grandpa-verifier,GHSA-wwx5-gpgr-vxr7,,2025-01-28T17:29:17Z,,1
vaultwarden,GHSA-x7m9-mv49-fv73,,2025-01-09T21:31:32Z,,1
namada-apps,GHSA-2gw2-qgjg-xh6p,,2025-02-20T20:24:19Z,,1
hickory-proto,GHSA-37wc-h8xc-5hc4,,2025-02-10T17:46:00Z,,1
openh264-sys2,GHSA-5pmw-9j92-3c4c,,2025-02-24T18:27:25Z,,1
orml-rewards,GHSA-5v93-9mqw-p9mh,,2025-02-14T17:26:08Z,,1
activitypub_federation,GHSA-7723-35v7-qcxw,,2025-02-10T20:25:37Z,,1
namada-apps,GHSA-82vg-5v4f-f9wq,,2025-02-20T20:33:56Z,,1
namada-apps,GHSA-f8qm-hmm3-fv7f,,2025-02-20T20:34:04Z,,1
fyrox-core,GHSA-h7h7-6mx3-r89v,,2025-02-14T17:31:16Z,,1
cosmwasm-vm,GHSA-mx2j-7cmv-353c,,2025-02-04T18:57:21Z,,1
cosmwasm-vm,GHSA-mx2j-7cmv-353c,,2025-02-04T18:57:21Z,,1
cosmwasm-vm,GHSA-mx2j-7cmv-353c,,2025-02-04T18:57:21Z,,1
cosmwasm-vm,GHSA-mx2j-7cmv-353c,,2025-02-04T18:57:21Z,,1
grcov,GHSA-qm2p-4w45-v2vr,,2025-02-10T18:07:30Z,,1
openssl,GHSA-rpmj-rpgj-qmpm,,2025-02-03T17:56:46Z,,1
hickory-proto,GHSA-v7pc-74h8-xq2h,,2025-02-10T21:52:28Z,,1
hickory-proto,GHSA-v7pc-74h8-xq2h,,2025-02-10T21:52:28Z,,1
ntpd,GHSA-v83q-83hj-rw38,,2025-02-28T17:46:36Z,,1
protobuf,GHSA-2gh3-rmm4-6rq5,,2025-03-07T20:02:37Z,,1
ring,GHSA-4p46-pwfr-66x6,,2025-03-07T16:23:50Z,,1
tough,GHSA-5vmp-m5v2-hx47,,2025-03-28T22:12:36Z,,1
libcontainer,GHSA-5w4j-f78p-4wh9,,2025-03-21T15:18:28Z,,1
array-init-cursor,GHSA-67r5-rqwv-9p9q,,2025-03-31T16:13:34Z,,1
tough,GHSA-76g3-38jv-wxh4,,2025-03-28T14:49:47Z,,1
gurk,GHSA-89xp-c3mq-qj84,,2025-03-17T00:30:21Z,,1
zip,GHSA-94vh-gphv-8pm8,,2025-03-17T21:26:32Z,,1
xmas-elf,GHSA-9cc5-2pq7-hfj8,,2025-03-26T20:11:24Z,,1
below,GHSA-9mc5-7qhg-fp3w,,2025-03-11T21:12:54Z,,1
cosmwasm,GHSA-cg8r-jwg7-r2x4,,2025-03-18T15:30:47Z,,1
web-push,GHSA-fc83-9jwq-gc2m,,2025-03-24T19:39:27Z,,1
qcp,GHSA-fmwf-c46w-r8qm,,2025-03-08T01:30:18Z,,1
redlib,GHSA-g8vq-v3mg-7mrg,,2025-03-21T15:26:55Z,,1
tough,GHSA-j8x2-777p-23fc,,2025-03-28T22:13:16Z,,1
tough,GHSA-q6r9-r9pw-4cf7,,2025-03-28T14:48:54Z,,1
ascon_aead,GHSA-r38m-44fw-h886,,2025-03-03T20:22:19Z,,1
tough,GHSA-v4wr-j3w6-mxqc,,2025-03-28T22:13:00Z,,1
pared,GHSA-vgmh-mqm4-8j88,,2025-03-24T16:06:28Z,,1
zincati,GHSA-w6fv-6gcc-x825,,2025-03-17T14:46:56Z,,1
gix-features,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-commitgraph,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-index,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-object,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-odb,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-pack,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gitoxide,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gitoxide-core,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-archive,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-blame,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-config,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-diff,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-dir,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-discover,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-filter,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-fsck,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-merge,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-negotiate,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-protocol,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-ref,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-revision,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-revwalk,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-status,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-traverse,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-worktree,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
gix-worktree-state,GHSA-2frx-2596-x5r6,,2025-04-04T16:06:08Z,,1
apollo-router,GHSA-3j43-9v8v-cp3f,,2025-04-07T19:00:30Z,,1
apollo-router,GHSA-3j43-9v8v-cp3f,,2025-04-07T19:00:30Z,,1
openssl,GHSA-4fcv-w3qc-ppgg,,2025-04-04T20:31:08Z,,1
tendermint-light-client-verifier,GHSA-6jrf-4jv4-r9mw,,2025-04-09T13:01:26Z,,1
ouch,GHSA-6xfj-hhwh-r3c2,,2025-04-01T21:31:30Z,,1
apollo-router,GHSA-75m2-jhh5-j5g2,,2025-04-07T18:57:56Z,,1
apollo-router,GHSA-75m2-jhh5-j5g2,,2025-04-07T18:57:56Z,,1
jj-lib,GHSA-794x-2rpg-rfgr,,2025-04-07T16:40:25Z,,1
jj-cli,GHSA-794x-2rpg-rfgr,,2025-04-07T16:40:25Z,,1
apollo-compiler,GHSA-7mpv-9xg6-5r79,,2025-04-07T19:09:14Z,,1
apollo-router,GHSA-84m6-5m72-45fp,,2025-04-07T18:59:21Z,,1
apollo-router,GHSA-84m6-5m72-45fp,,2025-04-07T18:59:21Z,,1
apollo-router,GHSA-94hh-jmq8-2fgp,,2025-04-07T18:56:30Z,,1
apollo-router,GHSA-94hh-jmq8-2fgp,,2025-04-07T18:56:30Z,,1
tauri-plugin-shell,GHSA-c9pr-q8gx-3mgp,,2025-04-02T22:36:45Z,,1
pyo3,GHSA-pph8-gcv7-4qj5,,2025-04-02T13:19:19Z,,1
tokio,GHSA-rr8g-9fpq-6wmg,,2025-04-07T21:12:50Z,,1
tokio,GHSA-rr8g-9fpq-6wmg,,2025-04-07T21:12:50Z,,1
tokio,GHSA-rr8g-9fpq-6wmg,,2025-04-07T21:12:50Z,,1
lemmy_server,GHSA-wr2m-38xh-rpc9,,2025-04-08T17:38:59Z,,1
